10.7565,78.7953,330.8,1.1,1,2018-01-01,0806,Aqua,MODIS,81,6.03,303.3,22.2,D,2
10.755,78.7854,326.3,1.1,1,2018-01-01,0806,Aqua,MODIS,76,6.03,301.5,16.2,D,0
10.7659,78.7938,326.4,1.1,1,2018-01-01,0806,Aqua,MODIS,77,6.03,302.7,16.6,D,2
10.7644,78.7839,325.6,1.1,1,2018-01-01,0806,Aqua,MODIS,75,6.03,303.4,15.8,D,2
11.4037,79.0845,301.6,1,1,2018-01-05,1707,Terra,MODIS,43,6.03,290.6,4.9,N,0
13.3588,79.6651,313.2,1,1,2018-01-06,0522,Terra,MODIS,61,6.03,300.3,5.5,D,0
13.3167,79.6398,324.1,1,1,2018-01-06,0522,Terra,MODIS,78,6.03,301.6,15.3,D,0
13.3034,79.481,314,1,1,2018-01-06,0522,Terra,MODIS,61,6.03,300.7,6.9,D,0
13.0074,79.4268,313.9,1,1,2018-01-06,0522,Terra,MODIS,61,6.03,300.1,5.8,D,0
12.6084,79.5664,314,1,1,2018-01-06,0522,Terra,MODIS,65,6.03,299.3,7,D,0
13.3306,79.6635,315.5,1.2,1.1,2018-01-08,0509,Terra,MODIS,68,6.03,297,9.1,D,0
11.8695,79.5919,313.4,1.1,1.1,2018-01-08,0510,Terra,MODIS,62,6.03,299.3,6.9,D,0
11.4339,79.4885,310.7,1.1,1.1,2018-01-08,0510,Terra,MODIS,35,6.03,298.7,5.8,D,0
13.0801,78.2893,322.5,1,1,2018-01-08,0813,Aqua,MODIS,72,6.03,303.4,11.8,D,0
13.2207,79.5341,315.9,1,1,2018-01-08,0813,Aqua,MODIS,55,6.03,299.8,7.2,D,0
13.2194,79.5248,322.8,1,1,2018-01-08,0813,Aqua,MODIS,74,6.03,300.4,13.9,D,0
13.4092,79.8715,312.5,1.2,1.1,2018-01-13,0528,Terra,MODIS,42,6.03,300.4,7.3,D,0
12.9317,78.9183,317,1.7,1.3,2018-01-13,0831,Aqua,MODIS,65,6.03,301,12.6,D,0
11.743,79.6687,321.8,1.1,1.1,2018-01-15,0819,Aqua,MODIS,67,6.03,302.8,13,D,0
11.7464,79.1678,321,1.1,1,2018-01-15,0819,Aqua,MODIS,63,6.03,306.2,7.5,D,0
11.745,79.1579,329.2,1.1,1,2018-01-15,0819,Aqua,MODIS,78,6.03,304.9,18,D,0
11.3254,79.0178,312.1,1.5,1.2,2018-01-17,0504,Terra,MODIS,58,6.03,298.3,9.4,D,0
11.9261,79.4445,316.7,1.4,1.2,2018-01-17,0504,Terra,MODIS,60,6.03,300.6,13.4,D,0
11.9215,79.4373,318,1.4,1.2,2018-01-17,0504,Terra,MODIS,64,6.03,300.3,14.7,D,0
11.1905,78.4511,329.6,1.1,1.1,2018-01-17,0806,Aqua,MODIS,81,6.03,304.4,21.5,D,0
11.192,78.4613,331.5,1.1,1.1,2018-01-17,0806,Aqua,MODIS,83,6.03,304.3,25.2,D,0
10.7618,78.7961,322.6,1.1,1,2018-01-17,0806,Aqua,MODIS,74,6.03,303.4,12.2,D,2
10.7603,78.7862,329.8,1.1,1,2018-01-17,0806,Aqua,MODIS,82,6.03,303.3,22.3,D,0
12.8728,78.38,322,1.1,1,2018-01-17,0807,Aqua,MODIS,71,6.03,300.6,14.4,D,0
12.8478,78.3793,318.9,1.1,1,2018-01-17,0807,Aqua,MODIS,66,6.03,301.4,9.3,D,0
13.196,79.4249,322.7,1,1,2018-01-17,0807,Aqua,MODIS,71,6.03,305.5,11.1,D,0
13.2941,79.4701,318.5,1,1,2018-01-17,0807,Aqua,MODIS,62,6.03,304.2,7.4,D,0
