13.348,79.7654,311.5,1,1,2019-01-02,0516,Terra,MODIS,30,6.03,296.4,5.5,D,0
13.3171,79.6599,315.4,1,1,2019-01-02,0516,Terra,MODIS,50,6.03,299.5,6.2,D,0
10.7546,78.7958,321.8,1.1,1,2019-01-04,0806,Aqua,MODIS,64,6.03,304.5,12.5,D,2
10.7531,78.7858,320.6,1.1,1,2019-01-04,0806,Aqua,MODIS,60,6.03,302.7,11.5,D,0
10.764,78.7943,334.1,1.1,1,2019-01-04,0806,Aqua,MODIS,85,6.03,303.7,28.4,D,2
10.7625,78.7844,333.3,1.1,1,2019-01-04,0806,Aqua,MODIS,84,6.03,304.2,27.8,D,0
11.6722,79.1348,327.3,1.1,1,2019-01-04,0806,Aqua,MODIS,77,6.03,304.7,17.6,D,0
13.2702,79.5754,314.6,1,1,2019-01-09,0522,Terra,MODIS,46,6.03,304,5.4,D,0
13.1061,79.3786,322.4,1,1,2019-01-09,0522,Terra,MODIS,71,6.03,303.4,11.4,D,0
13.1047,79.3877,315.5,1,1,2019-01-09,0522,Terra,MODIS,31,6.03,303.3,4.9,D,0
13.1446,79.058,324.9,1,1,2019-01-09,0522,Terra,MODIS,75,6.03,304.2,15.3,D,0
13.0972,79.3772,319.4,1,1,2019-01-09,0522,Terra,MODIS,58,6.03,303.3,8.4,D,0
13.1357,79.0567,314.7,1,1,2019-01-09,0522,Terra,MODIS,26,6.03,303,5.3,D,0
13.049,79.5762,319.4,1,1,2019-01-09,0522,Terra,MODIS,66,6.03,305.5,7.2,D,0
13.1006,78.9796,314.1,1,1,2019-01-09,0522,Terra,MODIS,43,6.03,303,5,D,0
12.478,79.7538,318.5,1,1,2019-01-09,0522,Terra,MODIS,69,6.03,303.9,8.9,D,0
11.7864,79.6934,326.7,1,1,2019-01-09,0522,Terra,MODIS,80,6.03,301.3,18.9,D,0
11.7773,79.692,315.4,1,1,2019-01-09,0522,Terra,MODIS,63,6.03,301.2,7.8,D,0
13.2911,78.9225,332.7,1.3,1.1,2019-01-09,0825,Aqua,MODIS,81,6.03,308.7,33.1,D,0
13.0853,79.9835,307,1.1,1,2019-01-10,1655,Terra,MODIS,70,6.03,292.4,8.8,N,0
12.6086,79.9252,313,1.1,1.1,2019-01-11,0510,Terra,MODIS,50,6.03,300.7,4.9,D,0
10.9201,79.1253,318.9,1,1,2019-01-11,0812,Aqua,MODIS,46,6.03,302,9.6,D,0
13.2382,79.6593,325.1,1.1,1.1,2019-01-13,0801,Aqua,MODIS,75,6.03,307.3,12.9,D,0
13.2694,79.675,321.4,1.1,1.1,2019-01-13,0801,Aqua,MODIS,69,6.03,306.1,8.6,D,0
13.4936,79.3899,318.3,1.1,1.1,2019-01-13,0801,Aqua,MODIS,58,6.03,303.6,11.1,D,0
11.3166,79.1689,302.7,1.6,1.2,2019-01-13,1725,Terra,MODIS,51,6.03,291.1,10.2,N,0
12.9961,80.1321,302.2,1.1,1,2019-01-13,2015,Aqua,MODIS,48,6.03,291.3,5.7,N,2
