11.2542,79.1091,305.9,1,1,2017-01-02,1707,Terra,MODIS,66,6.2,293.1,6.1,N,0
11.8527,79.1776,306.6,1,1,2017-01-02,1707,Terra,MODIS,69,6.2,292.3,6.9,N,0
13.195,79.5444,317.9,1,1,2017-01-03,0522,Terra,MODIS,65,6.2,304.7,7.8,D,0
13.248,80.1101,312.4,1,1,2017-01-03,0522,Terra,MODIS,39,6.2,302,4.5,D,0
13.1712,79.3936,322.8,1,1,2017-01-03,0522,Terra,MODIS,73,6.2,302.5,13.1,D,0
12.1724,78.5455,318.8,1,1,2017-01-03,0522,Terra,MODIS,60,6.2,305.2,5.8,D,0
13.2534,79.3377,319,1,1,2017-01-03,0522,Terra,MODIS,67,6.2,303.3,10.1,D,0
13.1726,79.3845,317.2,1,1,2017-01-03,0522,Terra,MODIS,63,6.2,302.4,7.7,D,0
11.9309,79.7592,317,1.4,1.2,2017-01-03,0824,Aqua,MODIS,37,6.2,303.4,10.5,D,0
11.843,79.3596,321.2,1.2,1.1,2017-01-05,0510,Terra,MODIS,72,6.2,299.3,14.4,D,0
12.3618,79.0012,320.1,1.2,1.1,2017-01-05,0510,Terra,MODIS,69,6.2,302.7,11.4,D,0
12.2973,79.6763,313.4,1.1,1.1,2017-01-05,0510,Terra,MODIS,45,6.2,300.8,5.1,D,0
12.2689,79.6724,319.2,1.1,1.1,2017-01-05,0510,Terra,MODIS,67,6.2,302.6,10.2,D,0
11.682,79.1953,314.6,1.2,1.1,2017-01-05,0510,Terra,MODIS,51,6.2,297.3,6.7,D,0
13.027,80.2419,323.8,1.1,1,2017-01-05,0812,Aqua,MODIS,75,6.2,304.6,13.3,D,0
13.2519,80.2103,314.4,1.1,1,2017-01-05,0813,Aqua,MODIS,47,6.2,301.2,6,D,0
12.0818,79.0724,301.4,1.1,1,2017-01-09,1713,Terra,MODIS,41,6.2,291.1,5.2,N,0
12.8565,79.9173,309.1,1.2,1.1,2017-01-09,1713,Terra,MODIS,77,6.2,292.6,12.1,N,0
11.1075,79.3137,321.1,1.2,1.1,2017-01-10,0528,Terra,MODIS,67,6.2,303.1,13.3,D,0
11.1091,79.3033,315.2,1.1,1.1,2017-01-10,0528,Terra,MODIS,37,6.2,301.7,7,D,0
12.5678,79.6927,321.4,1.2,1.1,2017-01-10,0528,Terra,MODIS,64,6.2,300,14.2,D,0
10.7605,78.7987,327.8,1.1,1,2017-01-10,0528,Terra,MODIS,77,6.2,302.8,17.7,D,0
10.7552,78.7919,320.3,1.1,1,2017-01-10,0528,Terra,MODIS,45,6.2,302,8.4,D,0
10.762,78.7888,340.9,1.1,1,2017-01-10,0528,Terra,MODIS,89,6.2,302.1,39.3,D,0
13.4984,79.3623,314.8,1.1,1,2017-01-10,0528,Terra,MODIS,58,6.2,299.7,9.1,D,0
11.9941,79.01,302.1,1.1,1,2017-01-11,1701,Terra,MODIS,46,6.2,291.4,5.5,N,0
12.3026,78.2423,305.6,1.1,1.1,2017-01-11,1701,Terra,MODIS,65,6.2,291,7.7,N,0
13.4116,79.6378,314.5,1,1,2017-01-11,1701,Terra,MODIS,89,6.2,291.7,13,N,0
13.2644,79.6876,328.6,1,1,2017-01-12,0515,Terra,MODIS,81,6.2,302,18.8,D,0
