13.3229,79.7101,313.8,1,1,2021-01-16,0813,Aqua,MODIS,56,6.03,295.6,5.9,D,0
10.767,78.7973,316.4,1.1,1,2021-01-21,0528,Terra,MODIS,69,6.03,297.1,8.6,D,2
10.7686,78.7874,315.9,1.1,1,2021-01-21,0528,Terra,MODIS,67,6.03,297.5,8.4,D,2
13.3391,79.7364,314.5,1.9,1.4,2021-01-21,0831,Aqua,MODIS,36,6.03,298.8,12.5,D,0
10.7579,78.7895,338.5,1.1,1,2021-01-25,0806,Aqua,MODIS,89,6.03,301.9,36.5,D,2
10.7378,78.7825,318.6,1.1,1,2021-01-25,0806,Aqua,MODIS,54,6.03,301.6,8.8,D,0
12.8712,78.3835,334.3,1.1,1,2021-01-25,0807,Aqua,MODIS,84,6.03,308,25.2,D,0
12.8697,78.3736,327.7,1.1,1,2021-01-25,0807,Aqua,MODIS,75,6.03,308.1,15.4,D,0
12.8526,78.3864,323.2,1.1,1,2021-01-25,0807,Aqua,MODIS,52,6.03,307.4,10.7,D,0
12.8805,78.382,325.7,1.1,1,2021-01-25,0807,Aqua,MODIS,75,6.03,306.2,13.3,D,0
12.8511,78.3765,331.7,1.1,1,2021-01-25,0807,Aqua,MODIS,82,6.03,308.3,22,D,0
12.9852,80.0292,307.3,1.5,1.2,2021-01-27,1719,Terra,MODIS,71,6.03,292.1,13.1,N,0
12.9833,80.0352,308.6,1.5,1.2,2021-01-27,1719,Terra,MODIS,61,6.03,292.3,14,N,0
13.2156,79.6295,311.6,1.4,1.2,2021-01-28,0533,Terra,MODIS,48,6.03,298.4,7.2,D,0
12.7391,79.3886,307,1,1,2021-01-29,1706,Terra,MODIS,70,6.03,292.3,6.6,N,0
12.9849,80.0356,304.5,1,1,2021-01-29,1707,Terra,MODIS,60,6.03,294.2,5,N,0
12.0647,79.7404,311.6,1,1,2021-01-30,0521,Terra,MODIS,47,6.03,295.4,4.7,D,0
13.056,79.8938,312.1,1,1,2021-01-30,0521,Terra,MODIS,46,6.03,295.6,4.8,D,0
