13.3192,79.325,314,1.1,1.1,2022-01-05,0801,Aqua,MODIS,62,6.03,292.1,9.1,D,0
11.5921,79.596,311.5,1.2,1.1,2022-01-08,0521,Terra,MODIS,42,6.03,296.4,8,D,0
10.7654,78.7884,321.5,1.1,1,2022-01-08,0522,Terra,MODIS,76,6.03,297.7,16,D,2
10.7639,78.7982,317.5,1.1,1,2022-01-08,0522,Terra,MODIS,71,6.03,296.5,11.6,D,2
13.4712,79.7357,312,1,1,2022-01-10,0509,Terra,MODIS,57,6.03,294.3,6,D,0
13.3603,79.8016,311.7,1,1,2022-01-10,0509,Terra,MODIS,58,6.03,295.9,5.8,D,0
12.0648,79.2067,311.9,1,1,2022-01-10,0509,Terra,MODIS,46,6.03,296.2,4.4,D,0
10.8904,79.0183,312.8,1.1,1,2022-01-10,0819,Aqua,MODIS,28,6.03,297.2,5.8,D,0
11.636,78.4781,315.4,1.6,1.3,2022-01-12,0457,Terra,MODIS,63,6.03,297.3,14.5,D,0
10.8772,78.9396,318.9,1.1,1,2022-01-12,0807,Aqua,MODIS,28,6.03,305.1,10,D,0
10.7624,78.7934,325.8,1.1,1,2022-01-12,0807,Aqua,MODIS,78,6.03,301.5,16.7,D,2
11.1926,78.4594,322.4,1.1,1.1,2022-01-12,0807,Aqua,MODIS,73,6.03,303.1,13.8,D,0
10.7609,78.7834,321.5,1.1,1,2022-01-12,0807,Aqua,MODIS,73,6.03,301.4,11.8,D,0
10.9223,79.1115,319.3,1.6,1.2,2022-01-14,0755,Aqua,MODIS,25,6.03,302.5,19.3,D,0
13.3566,79.3137,314.7,1.2,1.1,2022-01-19,0502,Terra,MODIS,65,6.03,297.7,11.3,D,0
13.1944,79.4296,316.9,1.1,1.1,2022-01-21,0801,Aqua,MODIS,58,6.03,305.5,7.2,D,0
11.887,79.342,310.9,1.1,1.1,2022-01-24,0521,Terra,MODIS,29,6.03,294.7,3.8,D,0
11.0356,78.5919,315.7,1.1,1,2022-01-24,0521,Terra,MODIS,61,6.03,299.7,6.6,D,0
11.907,79.3787,302.9,1,1,2022-01-25,1654,Terra,MODIS,52,6.03,290.3,4.6,N,0
12.7412,78.6657,314.8,1.1,1,2022-01-26,0509,Terra,MODIS,57,6.03,291.2,9.8,D,0
11.2333,79.459,323.1,1.1,1,2022-01-26,0819,Aqua,MODIS,73,6.03,300.2,13.7,D,0
11.7674,79.2268,316.6,1,1,2022-02-02,0515,Terra,MODIS,65,6.03,301.7,6.6,D,0
11.0958,79.8525,314.2,1.1,1,2022-02-04,0503,Terra,MODIS,0,6.03,301.3,5.6,D,0
10.9289,79.104,314,3.1,1.7,2022-02-05,0545,Terra,MODIS,56,6.03,297.9,41.6,D,0
11.2916,79.4939,318.5,1.2,1.1,2022-02-06,0801,Aqua,MODIS,50,6.03,300.9,12.5,D,0
12.9797,79.3142,320.2,1.9,1.3,2022-02-08,0749,Aqua,MODIS,73,6.03,300.5,24.7,D,0
13.3813,79.6604,327.1,1.8,1.3,2022-02-08,0749,Aqua,MODIS,80,6.03,302.4,38.2,D,0
13.379,79.6466,322.9,1.8,1.3,2022-02-08,0749,Aqua,MODIS,76,6.03,299.9,28.3,D,0
11.6359,79.4989,316.3,1.2,1.1,2022-02-09,0521,Terra,MODIS,64,6.03,301,8.9,D,0
11.5804,79.4517,318.6,1.2,1.1,2022-02-09,0521,Terra,MODIS,58,6.03,301.8,11.1,D,0
11.363,79.0491,322,1.6,1.2,2022-02-09,0831,Aqua,MODIS,46,6.03,303.9,21.6,D,0
13.1813,79.3374,314.9,1,1,2022-02-11,0508,Terra,MODIS,51,6.03,300.7,4.9,D,0
13.1799,79.3469,317.3,1,1,2022-02-11,0508,Terra,MODIS,64,6.03,300.7,6.8,D,0
13.1318,79.359,318.9,1,1,2022-02-11,0508,Terra,MODIS,68,6.03,301,8.5,D,0
13.183,79.3378,321.2,1.1,1.1,2022-02-11,0819,Aqua,MODIS,62,6.03,299.1,10.8,D,0
13.377,79.5262,317.9,1.1,1.1,2022-02-11,0819,Aqua,MODIS,55,6.03,301,6.8,D,0
13.3785,79.537,320.1,1.1,1.1,2022-02-11,0819,Aqua,MODIS,64,6.03,301.9,9,D,0
13.1803,79.3172,329.8,1.1,1.1,2022-02-11,0819,Aqua,MODIS,79,6.03,300.3,21.3,D,0
13.1535,79.3071,322.7,1.1,1.1,2022-02-11,0819,Aqua,MODIS,48,6.03,303.2,11.5,D,0
13.1521,79.2968,328.7,1.1,1.1,2022-02-11,0819,Aqua,MODIS,78,6.03,301.9,19.4,D,0
13.1817,79.3275,323.7,1.1,1.1,2022-02-11,0819,Aqua,MODIS,71,6.03,301,13.4,D,0
13.0792,79.9785,300.5,1.3,1.1,2022-02-12,1641,Terra,MODIS,27,6.03,287.9,5,N,0
13.1544,80.2838,321.8,1,1,2022-02-13,0807,Aqua,MODIS,64,6.03,305.5,7.3,D,2
12.9545,78.3589,322.6,1.1,1.1,2022-02-13,0807,Aqua,MODIS,68,6.03,302.1,15.7,D,0
13.3319,79.5347,317.7,1,1,2022-02-13,0807,Aqua,MODIS,17,6.03,299.7,8.1,D,0
13.3204,78.664,308.4,1.2,1.1,2022-02-16,0526,Terra,MODIS,43,6.03,286.7,6,D,0
13.2305,78.8673,313.8,2.7,1.6,2022-02-17,0743,Aqua,MODIS,55,6.03,298.2,24.9,D,0
